title,lead,category,id_news
بنيتس از ليورپول جدا شد، جرارد هم می‏رود؟,"بنيتس در حالي پس از 6 سال از ليورپول جدا مي شود كه از مدتي پيش زمزمه رفتن او به تيم اينتر شنيده مي شد؛ احتمال مي رفت كه او بلافاصله با نراتزوري قرارداد ببندد اما روزنامه ي ""گاتزتا دلواسپورت"" در گزارش خود درباره اين موضوع نوشته است "" بنيتس اكنون گزينه ي اول ماسيمو موراتي نيست؛ چرا كه در ليست مربياني كه ربيس باشگاه اينتر براي مذاكره آماده كرده، گزينه اول گاس هيدينك هلندي است؛ نفر دوم اين ليست نيز مانوئل پيگريني سرمربي تازه اخراج شده ي رئال مادريد است كه چشم موراتي را گرفته.""",ورزشی,102430
دروگبا و ریوفردیناند آسیب دیدند، ساحل آج عزادار شد و استیون جرارد کاپیتان,فابیو کاپلو سرمربی سه شیرها پیش از اطلاع از شدت مصدومیت کاپیتان تیمش  در این رابطه گفت:«خبر بد دیگری داریم. در پایان تمرینات روز جمعه تیم، ریو فردیناند با مشکلی در ناحیه زانو از زمین چمن خارج شد و بلافاصله به بیمارستان منتقل گردید تا شدت مصدومیتش مورد بررسی قرار بگیرد.»,ورزشی,102431
كريمی جزو جواهرات خانوادگی هدایتی,كريمي در مسافرت به سر مي برد و گويا نگراني اي از بابت تيم فصل آينده خود ندارد زيرا جايگاه ويژه اي نزد حسين هدايتي مالك باشگاه استيل آذين دارد و اين فرد ثروتمند كريمي را جز جواهرات خانوادگي خود عنوان كرده است.,ورزشی,102432
فامیل بازی کاشانی در باشگاه پرسپولیس؛ سخنگو: چه اشکالي دارد؟! + صوت,نفر اول عباس علیپور، باجناق کاشانی است که در حال حاضر مدیر روابط عمومی، سخنگو و رییس کمیته انضباطی و یار غار کاشانی ست و قرار است سردبیر روزنامه پرسپولیس را هم بر عهده بگیرد!,ورزشی,102434
شیوع سوءمصرف داروهای نسخه ای در میان نوجوانان آمریکا,این بررسی که در سال 2009 بر روی 16000 دانش آموز دبیرستانی انجام شد، همچنین نشان داد که حدود سه چهارم نوجوانان امریکایی الکل و بیش از یک سوم آنها ماری جوانا، 6.4 درصد کوکائین، حدود 7 درصد اکستازی و 4 درصد مت آمفتامین مصرف کرده اند.,اجتماعی,102436
شمس: كفاشيان و ترابيان آشكارا دروغ مي گويند!,شمس ادامه داد: كفاشيان تيم ملي فوتبال را برتر از تيم ملي فوتسال دانسته است. من با قاطعيت مي گويم كه تيم من 100 تاي تيم ملي فوتبال را در جيبش مي گذارد چرا كه ما در آسيا اول و در دنيا چهارم هستيم اما آنها 61 دنيا و چهارم آسيا هستند. تيم من كاملا سرتر از تيم فوتبال عمل كرده است. از آقاي كفاشيان خواهش مي كنم راجع به مسائل خودشان اظهارنظر كنند.,ورزشی,102437
قلعه نویی به استقلال می‏رود؛ رئیس هیات مدیره و قائم مقام سپاهان: جایی نمی‏رود!,ما به اتفاقاتي كه در كادر مديريتي باشگاه استقلال رخ داده كاري نداريم. ما با امير قلعه نويي توافق كرديم و طبق برنامه اي كه اين مربي به ما داده است، تمرينات سپاهان هم از ساعت 10 صبح يكشنبه با حضور او آغاز خواهد شد.,ورزشی,102438
علت کناره گیری دنیزلی از بشیکتاش,دنیزلی 60 ساله که سابقه مربیگری در هر سه باشگاه بزرگ ترکیه را دارد، حرفهایش را اینطور آغاز کرد: ابتدا از مدیران باشگاه بابت حمایت و اعتمادشان تشکر می کنم. من در در تیمهای زیادی مربی بوده ام اما بشیکتاش تیم محبوب کودکی من است و جای ویژه ای در قلب من دارد و من بیشتر دوستش می دارم.,ورزشی,102439
لباس تيم ملي فوتبال دختران ايران در فيفا,اين در حالي است كه فيفا براي مدتي با پوشش اسلامي دختران فوتباليست ايران براي شركت در بازي هاي المپيك سنگاپور مخالفت كرده بود كه در پي اين مخالفت با رايزني مسوولان فدراسيون با نمايندگان فيفا، لباس دختران ايراني براي حضور در مسابقات تاييد شد.,ورزشی,102440
همه مدعیان جانشینی بنیتس در لیورپول,مربیان زیادی در بین گزینه های احتمالی جانشینی بنیتس قرار دارند که در میان آنها نامهای شناخته شده زیادی به چشم می خورند.,ورزشی,102441
1400 ميليارد تومان حجم ساخت و ساز ورزش,در مورد نگهداري ورزشگاه ها در تهران، ورزشگاه هاي موجود مربوط به پيش از انقلاب اسلامي هستند. براي نگهداري آن ها كارهايي انجام شده اما بيشترشان نياز به بازسازي اساسي دارند. به طور مثال ورزشگاه 100 هزار نفري آزادي، ورزشگاه شيرودي، استخرهاي مجموعه هاي كشوري و انقلاب نياز به بازسازي دارند. استخر انقلاب براي بازسازي تعطيل و تخريب شده است. بازسازي آن  از تيرماه شروع و حدود شش ماه هم طول مي كشد.,ورزشی,102442
دست رد عقیلی به سینه حبیب کاشانی,این مدافع ملی پوش پنجشنبه شب در تماسی با حبیب کاشانی اعلام کرد به دلیل شرایط خانوادگی و سکونت در شهر اصفهان از پیوستن به پرسپولیس صرف نظر کرده است.,ورزشی,102443
