,title_lead,category
2170,دردسر توقیف حساب بانک متوار مالیات ماجرا آغاز بانک موضوع نامه شماره 2806 203 سال دادستان انتظام مالیات نامه شماره 24252 سال اداره نظار بانک مرحله عمل اجرا وصول مال توقیف حساب بانک مؤد مستنکف پرداخ مال اجرا تبصره مقرر ماده 231 قانون مالیات مستق اصلاح مصوب 27 بهمن ماه سال 80 منوط دانسته_اند,اقتصادی
2171,آخرین وضع سقوط اتوبوس دانشجو ایران فیلیپین + عکس قربان ایران سانحه دانشجو پزشک دانشگاه سبو بوده_اند منطقه اقتصاد توریست 560 کیلومتر جنوب شرق مانیل واقع شده_اس,اجتماعی
2172,عل خودکش دان آموز انگلیس اساس گزار بررس 40 درصد خودکش کودک مزاحم مواجه شده_اند دوسو مربوط دخ,سیاسی
2173,ضرور بهره مند برک ماه رجب گفتار آيةالله العظمي مظاهري,فرهنگی
2174,تصویر رونالدو منزل ماندلا کریستیانو رونالدو حضور منزل نلسون ماندلا دیدار رییس جمهور سال آفریقا جنوب بازیکن جه سال ۲۰۰۸ ماندلا دیدار دیدار منزل شخص ماندلا رونالدو کارلوس کر مدیر ورزش ت مل فوتبال پرتغال برنده جایزه صلح نوبل دیدار داشته_باشند ماندلا ژوئیه ۹۲ ساله خواهد_شد,فرهنگی
2175,علاو گذار عراق فضا دشمن ایر نامهربان احتمال ایر گ مه ایجاد روابط دوستانه پایه مصلح منافع مل اصل مسل شایع دریاف سیزده دلار عربس سعود اشاره دانید پول دریاف مبلغ پنه عضو ائتلاف ملي عراق ائتلاف نامزد ائتلاف کردس پس رياس جمهوري جلال طالباني حماي فهرس العراقيه پس رياس پارل مرکز اصلي تصمي کشور عهده بگيرد,سیاسی
2176,ضرور بازنگري تعطيل رسمي كشور سال هم مضاعف محمد مهدي پوينده,اجتماعی
2177,اما هادي الگوى جوي س ستيز اسدالله افشار,فرهنگی
2178,جزئ تخلف محرز 5 تعاون اعتبار تخلف تعاون اعتبار محرز تمسک افراد دستگاه متنفذین جامعه کار برند,اقتصادی
2179,وزار خارجه را ضد ایران روسیه چین دلسوز نماینده بیرجند بازتاب اقدا روسیه چین مسئول وزار خارجه گفتگو مقا کشور داشته_اند کشور واقع نفع ایر فتنه بالا را دلسوز ایر مطرح کرده_اند مسائل جامعه الملل نیاید,سیاسی
2180,آغاز اجراي آزمايشي قانون يارانه 6 اس مرحله افتتاح شماره حساب سرپرس خانوار بحث انصرافي حرك اجتماعي فرهنگ ايراني اسلامي پرداخ افراد نيازمند جدي دنبال,اقتصادی
2181,اطلاع احمد نژاد تلفن اوباما اردوغ رييس جمهور بي رايي گدايي دس كارآيي اظهار آقاي اردوغ اوباما ساع ني تماس تلفني حرف زد درخواس قطعنامه رأي ممتنع بدهد گرفتاري هاي كنگره آمريكا حل تماس اوباما اردوغ گفته_بود داني قطعنامه لبن برس لبن رأي منفي بدهد دچار مشكل خواهد_شد پا درمياني كن رأي ممتنع بدهد,سیاسی
2182,فرار گسترده قرقیزس اساس آخرین آمار منتشر قزاقس شمار کشته درگیر قوم 100 نفر 200 نفر زخم شده_اند,سیاسی
2183,جمع آور سه تن نمک تقلب بازار دک پریسا تراب رئیس اداره بهبود تغذیه جامعه وزار بهدا اخیرا گفتگو مهر نمک تقلب بازار خبر کرده_بود مصرف نمک طولان منجر مشکل کلیو بیماری قلب عروق سرط,اجتماعی
2184,توپولف 150 مسافر سرگرد پیگیری مسافر پرواز شماره 960 هواپیما پرواز دچار نقص فن دلیل دستور لغو رفع نقص فن صادر شده_اس,اجتماعی
2185,سياسي مسابق تاريخ جا جهاني 20 سال پیروز انقلاب اسلامي ایر سال 1978 روابط دوكشور خاطر دشمني آمريكا تيرگي گراييد دانشجوي خط اما ره انقلاب سفار امریکا تصرف کشور ایر پایگاه سو آمریکا جنگ تحميلي عراق عليه اير كمك آشكار پنه دشمن ایر اقدا شعله نفر مي مل اير پررنگ ایر ن بازي پراهمي 2 1 سود نتيجه جاود ثب رساند,ورزشی
2186,جمع آزاد ب رسانه شهروند خواهد_بود برنامه پخ ساز اع خبر گزارش تولید قالب گوناگون بیان ـ تصویر نمایش شبکه محل سراسر الملل اطلاعیه صادره ساز مطالب مشتمل توهین افترا خلاف واقع نسب شخص اع حقیق حقوق نحو اظهار اشخاص تحریف ...,سیاسی
2187,مارادونا جادوگر نيس بنا كارگ قرار فيفا مبلغ 195 دلار پرداخ رق پرداختي 25 دلار بوده_اس فيفا پاسخي معترض نداده_اس احتمال اعتصاب اطراف ورزشگاه ژوهانسبورگ اتفاق بيفتد تلويزيون كره شمالي تعدادي بازي جا جهاني 2010 پخ خواهد_شد ديدارهاي تي آمريكا كره جنوبي دشمن هميشگي كره وجه آنتن نخواهد_رف,ورزشی
2188,انتظار اثر ليپي بازي تي ليپي ارائه بازيکناني خط مياني خواهد_که قدر بازي بلند داشته_باشند آندرا پيرلو نق بخوبي ايتاليا گتوزو بقيه بازيکن خط مياني ايتاليا تجربه کمي حضور جا ايتاليا خط حمله ياکوئينتا جيلاردينو بازيکني باتجربه بازي مبتني انتقال دور محوري پيرلو اجرا فرانچسکو توتي جلوي پيرلو نق بخوبي ايفا جا غايب ايتالياس,ورزشی
2189,نتایج کلن تضمین پاک وزنه‎بردار آزمایشگاه کلن آل قانونمند اساس برنامه مدون نمونه‏ دریافت کار آنالیز دقیق مرحله می‎شود نتایج ن می‏کند دلیل نتایج نظر نشده_اس دور انتظار مدیر آزمایشگاه کلن انتظار داشته_باش مسئول اصل فدراسیون وزنه افسر نادو نمونه محل ت وزنه رفتند مدیر فدراسیون شرایط ت مسابق اعزا تشریح می‏کردند موقع نسب آنالیز اورژانس نمونه گیری‎ اقدا,ورزشی
2190,خداداد عزیز عاشق مارادونا آرژانتین قهر حرف آد سوزد فوتبال حد ت نتیجه دیدار بین حرف نتیجه باز برزیل کره شمال فهمید ت آسیا آفریقا قهر جا جهان بابا فیل دیده_ا جراح مغز چاقو دست برد مریض تلویزیون جراح مغز کارشناس صندل نیوکمپ نشسته باز تماشا کرده_ا دلیل باز مس مربیگر گواردیولا ایراد کشور مد کلمه انگلیس اصطلاح قلمبه سلمبه یاد تلویزیون کار برد معن فهمد بلد ماه جا مل مانده ت شب کار وق قطب آفریقا جنوب تفریح بازیکن مرب استراح فدراسیون تعطیل شرایط توقع ت خواب,ورزشی
2191,تعطیل كميته داور استعفا رئیس درحالي كانكاسيس رئيس كميته داور جه وارد اير دوره كلاس ممتاز داوري برگزار,ورزشی
2192,معدنچي برو پرسپوليس ؟! نوشته_بودند فصل آينده قصد پيراهن تي تن برو پرسپوليس تيمي پرطرفدار محبوب شرايط نشود پرسپوليس نرو ولي چيز ظرف آينده مشخص,ورزشی
2193,پرچ اسرائیل جام‏جهان دود پرچ جمهوري اسلامي اير كنار ساير كشور تركيه پرو برزيل كرواسي ... سقف ماشين ديوار منازل مغازه روي نكته توجه پرچ رژي صهيونيستي مي درچند گزار پايين كشيده,ورزشی
2194,غول فوتبال ورز خورد تعجب ساز ليگ باشگاه ملز 5 بازيكن جو انگيزه پرور بازيكن جو شرايطي قيم بازيكن حدودي تاثير ميد جوان قرار خواهد_گرف,ورزشی
2195,حواش واکنش‏ آل استرالیا پیروز مقتدرانه آل نشرياتي كيكر بيلد اكسپرس دي ول زوددويچه سايتونگ مورگن پس تحليل گزار تحليل بازي پرداختند لو اولين بازي خيلي كار معقول دادي بازي توماس مولر راضي حير شگف سن ك شور نشاطي بازي تيمي آراي دفاعي,ورزشی
